time,status,err_px_x,err_px_y,err_deg_x,err_deg_y,pan_target,tilt_target,pan_angle,tilt_angle,confidence,fps
32.491,TRACKING,274,18,14.13,0.93,10.00,125.00,10.00,125.00,0.777,28.4
32.526,TRACKING,272,20,14.02,1.03,10.00,125.00,10.00,125.00,0.780,28.4
32.562,TRACKING,269,21,13.87,1.08,10.00,125.00,10.00,125.00,0.778,28.3
32.597,TRACKING,270,20,13.92,1.03,10.00,125.00,10.00,125.00,0.801,28.4
32.632,TRACKING,267,21,13.77,1.08,10.00,125.00,10.00,125.00,0.790,28.4
32.667,TRACKING,263,24,13.56,1.24,10.00,125.00,10.00,125.00,0.766,28.4
32.702,TRACKING,261,28,13.46,1.44,10.00,125.00,10.00,125.00,0.797,28.4
32.737,TRACKING,259,32,13.35,1.65,10.00,125.00,10.00,125.00,0.811,28.4
32.772,TRACKING,254,33,13.10,1.70,10.00,125.00,10.00,125.00,0.806,28.5
32.806,TRACKING,251,33,12.94,1.70,10.00,125.00,10.00,125.00,0.817,28.5
32.841,TRACKING,248,33,12.79,1.70,10.00,125.00,10.00,125.00,0.836,28.5
32.876,TRACKING,244,33,12.58,1.70,10.00,125.00,10.00,125.00,0.840,28.5
32.911,TRACKING,239,35,12.32,1.80,10.00,125.00,10.00,125.00,0.836,28.5
32.946,TRACKING,236,35,12.17,1.80,10.00,125.00,10.00,125.00,0.855,28.5
32.982,TRACKING,232,35,11.96,1.80,10.00,125.00,10.00,125.00,0.850,28.5
33.017,TRACKING,228,37,11.76,1.91,10.00,125.00,10.00,125.00,0.843,28.5
33.052,TRACKING,223,39,11.50,2.01,10.00,125.00,10.00,125.00,0.834,28.5
33.087,TRACKING,218,38,11.24,1.96,10.00,125.00,10.00,125.00,0.863,28.5
33.122,TRACKING,214,42,11.03,2.16,10.00,125.00,10.00,125.00,0.866,28.5
33.157,TRACKING,208,45,10.72,2.32,10.00,125.00,10.00,125.00,0.863,28.5
33.191,TRACKING,205,46,10.57,2.37,10.00,125.00,10.00,125.00,0.843,28.6
33.227,TRACKING,202,48,10.42,2.47,10.00,125.00,10.00,125.00,0.849,28.5
33.262,TRACKING,199,51,10.26,2.63,10.00,125.00,10.00,125.00,0.858,28.5
33.297,TRACKING,196,55,10.11,2.83,10.00,125.00,10.00,125.00,0.846,28.5
33.332,TRACKING,192,62,9.90,3.19,10.00,125.00,10.00,125.00,0.845,28.6
33.366,TRACKING,190,62,9.80,3.19,10.00,125.00,10.00,125.00,0.835,28.6
33.402,TRACKING,188,65,9.69,3.35,10.00,125.00,10.00,125.00,0.836,28.5
33.437,TRACKING,185,67,9.54,3.45,10.00,125.00,10.00,125.00,0.850,28.5
33.472,TRACKING,184,69,9.49,3.56,10.00,125.00,10.00,125.00,0.860,28.5
33.507,TRACKING,181,74,9.33,3.81,10.00,125.00,10.00,125.00,0.867,28.5
33.543,TRACKING,181,76,9.33,3.92,10.00,125.00,10.00,125.00,0.852,28.5
33.578,TRACKING,181,78,9.33,4.02,10.00,125.00,10.00,125.00,0.839,28.5
33.613,TRACKING,179,79,9.23,4.07,10.00,125.00,10.00,125.00,0.847,28.5
33.648,TRACKING,178,80,9.18,4.12,10.00,125.00,10.00,125.00,0.840,28.5
33.685,TRACKING,179,80,9.23,4.12,10.00,125.00,10.00,125.00,0.840,28.3
33.721,TRACKING,179,80,9.23,4.12,10.00,125.00,10.00,125.00,0.836,28.3
33.758,TRACKING,179,80,9.23,4.12,10.00,125.00,10.00,125.00,0.841,28.2
33.794,TRACKING,179,81,9.23,4.17,10.00,125.00,10.00,125.00,0.844,28.1
33.830,TRACKING,181,81,9.33,4.17,10.00,125.00,10.00,125.00,0.843,28.1
33.866,TRACKING,182,83,9.38,4.28,10.00,125.00,10.00,125.00,0.834,28.0
33.902,TRACKING,186,84,9.59,4.33,10.00,125.00,10.00,125.00,0.849,28.0
33.939,TRACKING,187,83,9.64,4.28,10.00,125.00,10.00,125.00,0.839,28.0
33.976,TRACKING,189,84,9.75,4.33,10.00,125.00,10.00,125.00,0.836,27.9
34.012,TRACKING,190,86,9.80,4.43,10.00,125.00,10.00,125.00,0.829,27.8
34.049,TRACKING,194,87,10.00,4.48,10.00,125.00,10.00,125.00,0.839,27.7
34.086,TRACKING,195,87,10.05,4.48,10.00,125.00,10.00,125.00,0.829,27.7
34.123,TRACKING,197,87,10.16,4.48,10.00,125.00,10.00,125.00,0.832,27.6
34.160,TRACKING,197,87,10.16,4.48,10.00,125.00,10.00,125.00,0.840,27.6
34.195,TRACKING,198,87,10.21,4.48,10.00,125.00,10.00,125.00,0.833,27.6
34.230,TRACKING,199,87,10.26,4.48,10.00,125.00,10.00,125.00,0.815,27.7
34.265,TRACKING,201,93,10.36,4.79,10.00,125.00,10.00,125.00,0.820,27.8
34.300,TRACKING,202,95,10.42,4.90,10.00,125.00,10.00,125.00,0.829,27.9
34.335,TRACKING,205,96,10.57,4.95,10.00,125.00,10.00,125.00,0.833,28.0
34.370,TRACKING,206,97,10.62,5.00,10.00,125.00,10.00,125.00,0.838,28.1
34.405,TRACKING,207,96,10.67,4.95,10.00,125.00,10.00,125.00,0.833,28.1
34.440,TRACKING,207,97,10.67,5.00,10.00,125.00,10.00,125.00,0.831,28.2
34.474,TRACKING,207,97,10.67,5.00,10.00,125.00,10.00,125.00,0.833,28.2
34.511,TRACKING,207,97,10.67,5.00,10.00,125.00,10.00,125.00,0.829,28.1
34.547,TRACKING,206,98,10.62,5.05,10.00,125.00,10.00,125.00,0.830,28.1
34.584,TRACKING,206,99,10.62,5.10,10.00,125.00,10.00,125.00,0.829,28.0
34.620,TRACKING,205,99,10.57,5.10,10.00,125.00,10.00,125.00,0.826,27.9
34.657,TRACKING,205,99,10.57,5.10,10.00,125.00,10.00,125.00,0.817,27.9
34.694,TRACKING,202,98,10.42,5.05,10.00,125.00,10.00,125.00,0.806,27.8
34.730,TRACKING,202,99,10.42,5.10,10.00,125.00,10.00,125.00,0.807,27.8
34.767,TRACKING,202,100,10.42,5.15,10.00,125.00,10.00,125.00,0.788,27.7
34.803,TRACKING,202,103,10.42,5.31,10.00,125.00,10.00,125.00,0.794,27.7
34.840,TRACKING,202,107,10.42,5.51,10.00,125.00,10.00,125.00,0.807,27.7
34.876,TRACKING,202,107,10.42,5.51,10.00,125.00,10.00,125.00,0.834,27.6
34.913,TRACKING,201,109,10.36,5.62,10.00,125.00,10.00,125.00,0.838,27.6
34.949,TRACKING,201,113,10.36,5.82,10.00,125.00,10.00,125.00,0.799,27.6
34.984,TRACKING,202,119,10.42,6.13,10.00,125.00,10.00,125.00,0.830,27.7
35.019,TRACKING,202,125,10.42,6.44,10.00,125.00,10.00,125.00,0.826,27.8
35.054,TRACKING,203,126,10.47,6.49,10.00,125.00,10.00,125.00,0.849,27.9
35.089,TRACKING,204,126,10.52,6.49,10.00,125.00,10.00,125.00,0.846,28.0
35.124,TRACKING,203,128,10.47,6.60,10.00,125.00,10.00,125.00,0.826,28.0
35.159,TRACKING,204,130,10.52,6.70,10.00,125.00,10.00,125.00,0.816,28.1
35.194,TRACKING,205,131,10.57,6.75,10.00,125.00,10.00,125.00,0.828,28.1
35.230,TRACKING,205,132,10.57,6.80,10.00,125.00,10.00,125.00,0.836,28.1
35.266,TRACKING,204,132,10.52,6.80,10.00,125.00,10.00,125.00,0.841,28.0
35.303,TRACKING,204,134,10.52,6.90,10.00,125.00,10.00,125.00,0.843,28.0
35.339,TRACKING,203,134,10.47,6.90,10.00,125.00,10.00,125.00,0.846,28.0
35.375,TRACKING,203,136,10.47,7.01,10.00,125.00,10.00,125.00,0.846,27.9
35.411,TRACKING,204,136,10.52,7.01,10.00,125.00,10.00,125.00,0.857,27.9
35.448,TRACKING,202,136,10.42,7.01,10.00,125.00,10.00,125.00,0.863,27.8
35.484,TRACKING,203,138,10.47,7.11,10.00,125.00,10.00,125.00,0.864,27.8
35.521,TRACKING,201,138,10.36,7.11,10.00,125.00,10.00,125.00,0.867,27.7
35.558,TRACKING,201,137,10.36,7.06,10.00,125.00,10.00,125.00,0.866,27.6
35.595,TRACKING,200,139,10.31,7.16,10.00,125.00,10.00,125.00,0.866,27.6
35.631,TRACKING,200,138,10.31,7.11,10.00,125.00,10.00,125.00,0.865,27.6
35.667,TRACKING,200,139,10.31,7.16,10.00,125.00,10.00,125.00,0.863,27.6
35.702,TRACKING,200,140,10.31,7.21,10.00,125.00,10.00,125.00,0.862,27.7
35.737,TRACKING,201,142,10.36,7.32,10.00,125.00,10.00,125.00,0.866,27.8
35.771,TRACKING,202,143,10.42,7.37,10.00,125.00,10.00,125.00,0.869,28.0
35.806,TRACKING,202,146,10.42,7.52,10.00,125.00,10.00,125.00,0.873,28.0
35.841,TRACKING,203,147,10.47,7.57,10.00,125.00,10.00,125.00,0.875,28.1
35.876,TRACKING,203,149,10.47,7.68,10.00,125.00,10.00,125.00,0.876,28.1
35.912,TRACKING,205,149,10.57,7.68,10.00,125.00,10.00,125.00,0.878,28.1
35.948,TRACKING,205,151,10.57,7.78,10.00,125.00,10.00,125.00,0.884,28.1
35.984,TRACKING,205,153,10.57,7.88,10.00,125.00,10.00,125.00,0.886,28.0
36.020,TRACKING,205,153,10.57,7.88,10.00,125.00,10.00,125.00,0.884,28.0
36.057,TRACKING,204,155,10.52,7.99,10.00,125.00,10.00,125.00,0.881,27.9
36.094,TRACKING,205,155,10.57,7.99,10.00,125.00,10.00,125.00,0.881,27.8
36.131,TRACKING,205,156,10.57,8.04,10.00,125.00,10.00,125.00,0.880,27.8
36.168,TRACKING,204,156,10.52,8.04,10.00,125.00,10.00,125.00,0.874,27.7
36.204,TRACKING,205,157,10.57,8.09,10.00,125.00,10.00,125.00,0.867,27.6
36.241,TRACKING,206,159,10.62,8.19,10.00,125.00,10.00,125.00,0.867,27.6
36.278,TRACKING,206,159,10.62,8.19,10.00,125.00,10.00,125.00,0.861,27.6
36.314,TRACKING,207,161,10.67,8.30,10.00,125.00,10.00,125.00,0.859,27.6
36.350,TRACKING,208,162,10.72,8.35,10.00,125.00,10.00,125.00,0.863,27.6
36.385,TRACKING,208,166,10.72,8.55,10.00,125.00,10.00,125.00,0.870,27.7
36.420,TRACKING,208,166,10.72,8.55,10.00,125.00,10.00,125.00,0.866,27.8
36.456,TRACKING,208,170,10.72,8.76,10.00,125.00,10.00,125.00,0.877,27.8
36.492,TRACKING,208,171,10.72,8.81,10.00,125.00,10.00,125.00,0.897,27.8
36.528,TRACKING,209,173,10.78,8.91,10.00,125.00,10.00,125.00,0.889,27.8
36.565,TRACKING,209,174,10.78,8.97,10.00,125.00,10.00,125.00,0.877,27.7
36.601,TRACKING,210,176,10.83,9.07,10.00,125.00,10.00,125.00,0.881,27.7
36.638,TRACKING,210,177,10.83,9.12,10.00,125.00,10.00,125.00,0.885,27.6
36.675,TRACKING,210,179,10.83,9.22,10.00,125.00,10.00,125.00,0.887,27.6
36.711,TRACKING,210,180,10.83,9.28,10.00,125.00,10.00,125.00,0.886,27.6
36.748,TRACKING,210,182,10.83,9.38,10.00,125.00,10.00,125.00,0.883,27.6
36.785,TRACKING,209,183,10.78,9.43,10.00,125.00,10.00,125.00,0.892,27.5
36.821,TRACKING,210,184,10.83,9.48,10.00,125.00,10.00,125.00,0.893,27.5
36.857,TRACKING,211,187,10.88,9.64,10.00,125.00,10.00,125.00,0.896,27.5
36.893,TRACKING,212,189,10.93,9.74,10.00,125.00,10.00,125.00,0.886,27.6
36.928,TRACKING,214,193,11.03,9.94,10.00,125.00,10.00,125.00,0.878,27.7
36.963,TRACKING,214,199,11.03,10.25,10.00,125.00,10.00,125.00,0.886,27.7
36.999,TRACKING,215,200,11.09,10.31,10.00,125.00,10.00,125.00,0.896,27.7
37.035,TRACKING,216,201,11.14,10.36,10.00,125.00,10.00,125.00,0.898,27.8
37.071,TRACKING,218,202,11.24,10.41,10.00,125.00,10.00,125.00,0.895,27.7
37.108,TRACKING,219,205,11.29,10.56,10.00,125.00,10.00,125.00,0.890,27.7
37.145,TRACKING,219,205,11.29,10.56,10.00,125.00,10.00,125.00,0.885,27.6
37.182,TRACKING,220,207,11.34,10.67,10.00,125.00,10.00,125.00,0.883,27.6
37.218,TRACKING,220,209,11.34,10.77,10.00,125.00,10.00,125.00,0.888,27.6
37.255,TRACKING,220,210,11.34,10.82,10.00,125.00,10.00,125.00,0.888,27.5
37.292,TRACKING,221,211,11.40,10.87,10.00,125.00,10.00,125.00,0.890,27.5
37.328,TRACKING,221,213,11.40,10.98,10.00,125.00,10.00,125.00,0.889,27.5
37.364,TRACKING,221,217,11.40,11.18,10.00,125.00,10.00,125.00,0.891,27.5
37.399,TRACKING,222,218,11.45,11.23,10.00,125.00,10.00,125.00,0.896,27.6
37.434,TRACKING,222,219,11.45,11.28,10.00,125.00,10.00,125.00,0.895,27.7
37.470,TRACKING,222,220,11.45,11.34,10.00,125.00,10.00,125.00,0.895,27.7
37.507,TRACKING,222,219,11.45,11.28,10.00,125.00,10.00,125.00,0.892,27.7
37.544,TRACKING,221,216,11.40,11.13,10.00,125.00,10.00,125.00,0.893,27.6
37.580,TRACKING,219,212,11.29,10.92,10.00,125.00,10.00,125.00,0.886,27.6
37.617,TRACKING,218,210,11.24,10.82,10.00,125.00,10.00,125.00,0.889,27.6
37.653,TRACKING,217,206,11.19,10.61,10.00,125.00,10.00,125.00,0.882,27.6
37.690,TRACKING,217,204,11.19,10.51,10.00,125.00,10.00,125.00,0.884,27.6
37.726,TRACKING,215,198,11.09,10.20,10.00,125.00,10.00,125.00,0.884,27.6
37.762,TRACKING,214,191,11.03,9.84,10.00,125.00,10.00,125.00,0.876,27.6
37.799,TRACKING,213,184,10.98,9.48,10.00,125.00,10.00,125.00,0.882,27.5
37.834,TRACKING,210,173,10.83,8.91,10.00,125.00,10.00,125.00,0.878,27.6
37.869,TRACKING,209,167,10.78,8.61,10.00,125.00,10.00,125.00,0.859,27.7
37.905,TRACKING,208,161,10.72,8.30,10.00,125.00,10.00,125.00,0.852,27.7
37.941,TRACKING,207,155,10.67,7.99,10.00,125.00,10.00,125.00,0.852,27.7
37.978,TRACKING,205,147,10.57,7.57,10.00,125.00,10.00,125.00,0.859,27.7
38.014,TRACKING,202,141,10.42,7.27,10.00,125.00,10.00,125.00,0.853,27.7
38.050,TRACKING,203,136,10.47,7.01,10.00,125.00,10.00,125.00,0.837,27.7
38.087,TRACKING,201,132,10.36,6.80,10.00,125.00,10.00,125.00,0.838,27.6
38.123,TRACKING,199,127,10.26,6.54,10.00,125.00,10.00,125.00,0.849,27.6
38.160,TRACKING,198,122,10.21,6.29,10.00,125.00,10.00,125.00,0.809,27.6
38.197,TRACKING,198,115,10.21,5.93,10.00,125.00,10.00,125.00,0.824,27.5
38.233,TRACKING,194,114,10.00,5.87,10.00,125.00,10.00,125.00,0.813,27.5
38.270,TRACKING,194,111,10.00,5.72,10.00,125.00,10.00,125.00,0.804,27.5
38.304,TRACKING,193,104,9.95,5.36,10.00,125.00,10.00,125.00,0.753,27.6
38.339,TRACKING,193,100,9.95,5.15,10.00,125.00,10.00,125.00,0.792,27.8
38.375,TRACKING,193,99,9.95,5.10,10.00,125.00,10.00,125.00,0.809,27.8
38.410,TRACKING,193,97,9.95,5.00,10.00,125.00,10.00,125.00,0.800,27.8
38.447,TRACKING,194,107,10.00,5.51,10.00,125.00,10.00,125.00,0.791,27.8
38.483,TRACKING,192,88,9.90,4.53,10.00,125.00,10.00,125.00,0.732,27.8
38.520,TRACKING,193,91,9.95,4.69,10.00,125.00,10.00,125.00,0.732,27.7
38.556,TRACKING,191,85,9.85,4.38,10.00,125.00,10.00,125.00,0.780,27.7
38.593,TRACKING,191,84,9.85,4.33,10.00,125.00,10.00,125.00,0.811,27.6
38.629,TRACKING,191,83,9.85,4.28,10.00,125.00,10.00,125.00,0.808,27.7
38.665,TRACKING,191,82,9.85,4.23,10.00,125.00,10.00,125.00,0.818,27.6
38.702,TRACKING,192,81,9.90,4.17,10.00,125.00,10.00,125.00,0.831,27.6
38.738,TRACKING,194,81,10.00,4.17,10.00,125.00,10.00,125.00,0.825,27.6
38.774,TRACKING,197,85,10.16,4.38,10.00,125.00,10.00,125.00,0.822,27.6
38.809,TRACKING,196,94,10.11,4.84,10.00,125.00,10.00,125.00,0.773,27.7
38.844,TRACKING,197,93,10.16,4.79,10.00,125.00,10.00,125.00,0.817,27.8
38.880,TRACKING,198,94,10.21,4.84,10.00,125.00,10.00,125.00,0.843,27.8
38.916,TRACKING,198,96,10.21,4.95,10.00,125.00,10.00,125.00,0.839,27.8
38.953,TRACKING,198,100,10.21,5.15,10.00,125.00,10.00,125.00,0.830,27.7
38.990,TRACKING,199,101,10.26,5.20,10.00,125.00,10.00,125.00,0.835,27.7
39.026,TRACKING,198,102,10.21,5.26,10.00,125.00,10.00,125.00,0.828,27.6
39.063,TRACKING,197,103,10.16,5.31,10.00,125.00,10.00,125.00,0.822,27.6
39.100,TRACKING,195,104,10.05,5.36,10.00,125.00,10.00,125.00,0.814,27.5
39.138,TRACKING,195,105,10.05,5.41,10.00,125.00,10.00,125.00,0.824,27.5
39.175,TRACKING,195,105,10.05,5.41,10.00,125.00,10.00,125.00,0.840,27.4
39.210,TRACKING,193,105,9.95,5.41,10.00,125.00,10.00,125.00,0.821,27.5
39.246,TRACKING,192,102,9.90,5.26,10.00,125.00,10.00,125.00,0.838,27.6
39.281,TRACKING,192,101,9.90,5.20,10.00,125.00,10.00,125.00,0.847,27.6
39.317,TRACKING,191,98,9.85,5.05,10.00,125.00,10.00,125.00,0.846,27.6
39.353,TRACKING,190,96,9.80,4.95,10.00,125.00,10.00,125.00,0.834,27.6
39.390,TRACKING,188,95,9.69,4.90,10.00,125.00,10.00,125.00,0.850,27.6
39.427,TRACKING,186,95,9.59,4.90,10.00,125.00,10.00,125.00,0.858,27.6
39.465,TRACKING,185,92,9.54,4.74,10.00,125.00,10.00,125.00,0.863,27.4
39.502,TRACKING,183,92,9.44,4.74,10.00,125.00,10.00,125.00,0.877,27.4
39.539,TRACKING,181,91,9.33,4.69,10.00,125.00,10.00,125.00,0.881,27.3
39.576,TRACKING,179,88,9.23,4.53,10.00,125.00,10.00,125.00,0.874,27.3
39.612,TRACKING,177,85,9.13,4.38,10.00,125.00,10.00,125.00,0.857,27.4
39.647,TRACKING,170,77,8.77,3.97,10.00,125.00,10.00,125.00,0.854,27.5
39.682,TRACKING,167,74,8.61,3.81,10.00,125.00,10.00,125.00,0.867,27.6
39.718,TRACKING,163,71,8.40,3.66,10.00,125.00,10.00,125.00,0.849,27.6
39.754,TRACKING,160,69,8.25,3.56,10.00,125.00,10.00,125.00,0.848,27.6
39.791,TRACKING,157,66,8.10,3.40,10.00,125.00,10.00,125.00,0.855,27.6
39.827,TRACKING,154,65,7.94,3.35,10.00,125.00,10.00,125.00,0.863,27.6
39.864,TRACKING,152,64,7.84,3.30,10.00,125.00,10.00,125.00,0.848,27.5
39.901,TRACKING,149,62,7.68,3.19,10.00,125.00,10.00,125.00,0.839,27.5
39.938,TRACKING,149,61,7.68,3.14,10.00,125.00,10.00,125.00,0.854,27.5
39.974,TRACKING,149,58,7.68,2.99,10.00,125.00,10.00,125.00,0.860,27.5
40.010,TRACKING,147,53,7.58,2.73,10.00,125.00,10.00,125.00,0.844,27.5
40.047,TRACKING,148,51,7.63,2.63,10.00,125.00,10.00,125.00,0.848,27.4
40.084,TRACKING,147,47,7.58,2.42,10.00,125.00,10.00,125.00,0.840,27.4
40.120,TRACKING,146,43,7.53,2.22,10.00,125.00,10.00,125.00,0.867,27.4
40.156,TRACKING,147,33,7.58,1.70,10.00,125.00,10.00,125.00,0.856,27.5
40.191,TRACKING,147,31,7.58,1.60,10.00,125.00,10.00,125.00,0.873,27.6
40.227,TRACKING,149,26,7.68,1.34,10.00,125.00,10.00,125.00,0.879,27.6
40.262,TRACKING,152,22,7.84,1.13,10.00,125.00,10.00,125.00,0.884,27.7
40.297,TRACKING,154,19,7.94,0.98,10.00,125.00,10.00,125.00,0.859,27.8
40.333,TRACKING,158,14,8.15,0.72,10.00,125.00,10.00,125.00,0.839,27.8
40.369,TRACKING,162,9,8.35,0.46,10.00,125.00,10.00,125.00,0.868,27.8
40.405,TRACKING,166,5,8.56,0.26,10.00,125.00,10.00,125.00,0.860,27.7
40.442,TRACKING,170,0,8.77,0.00,10.00,125.00,10.00,125.00,0.851,27.7
40.479,TRACKING,172,-7,8.87,-0.36,10.00,125.00,10.00,125.00,0.853,27.6
40.517,TRACKING,176,-10,9.07,-0.52,10.00,125.00,10.00,125.00,0.838,27.5
40.553,TRACKING,179,-16,9.23,-0.82,10.00,125.00,10.00,125.00,0.847,27.5
40.590,TRACKING,180,-22,9.28,-1.13,10.00,125.00,10.00,125.00,0.878,27.5
40.627,TRACKING,183,-27,9.44,-1.39,10.00,125.00,10.00,125.00,0.880,27.5
40.663,TRACKING,186,-30,9.59,-1.55,10.00,125.00,10.00,125.00,0.883,27.4
40.699,TRACKING,189,-30,9.75,-1.55,10.00,125.00,10.00,125.00,0.884,27.5
40.736,TRACKING,191,-31,9.85,-1.60,10.00,125.00,10.00,125.00,0.879,27.5
40.772,TRACKING,192,-29,9.90,-1.49,10.00,125.00,10.00,125.00,0.877,27.5
40.809,TRACKING,195,-30,10.05,-1.55,10.00,125.00,10.00,125.00,0.883,27.4
40.846,TRACKING,196,-31,10.11,-1.60,10.00,125.00,10.00,125.00,0.884,27.4
40.882,TRACKING,197,-31,10.16,-1.60,10.00,125.00,10.00,125.00,0.888,27.5
40.918,TRACKING,203,-32,10.47,-1.65,10.00,125.00,10.00,125.00,0.891,27.5
40.953,TRACKING,207,-32,10.67,-1.65,10.00,125.00,10.00,125.00,0.878,27.6
40.988,TRACKING,210,-32,10.83,-1.65,10.00,125.00,10.00,125.00,0.874,27.7
41.024,TRACKING,211,-30,10.88,-1.55,10.00,125.00,10.00,125.00,0.878,27.7
41.060,TRACKING,215,-27,11.09,-1.39,10.00,125.00,10.00,125.00,0.889,27.7
41.095,TRACKING,218,-25,11.24,-1.29,10.00,125.00,10.00,125.00,0.898,27.7
41.131,TRACKING,221,-22,11.40,-1.13,10.00,125.00,10.00,125.00,0.891,27.8
41.166,TRACKING,223,-20,11.50,-1.03,10.00,125.00,10.00,125.00,0.882,27.9
41.201,TRACKING,225,-14,11.60,-0.72,10.00,125.00,10.00,125.00,0.874,27.9
41.236,TRACKING,229,-5,11.81,-0.26,10.00,125.00,10.00,125.00,0.889,28.0
41.271,TRACKING,232,4,11.96,0.21,10.00,125.00,10.00,125.00,0.901,28.0
41.306,TRACKING,232,15,11.96,0.77,10.00,125.00,10.00,125.00,0.878,28.1
41.342,TRACKING,232,46,11.96,2.37,10.00,125.00,10.00,125.00,0.882,28.1
41.380,TRACKING,234,65,12.07,3.35,10.00,125.00,10.00,125.00,0.888,27.9
41.416,TRACKING,232,77,11.96,3.97,10.00,125.00,10.00,125.00,0.902,27.9
41.452,TRACKING,232,88,11.96,4.53,10.00,125.00,10.00,125.00,0.909,27.9
41.487,TRACKING,231,92,11.91,4.74,10.00,125.00,10.00,125.00,0.916,27.9
41.523,TRACKING,229,90,11.81,4.64,10.00,125.00,10.00,125.00,0.918,27.9
41.559,TRACKING,230,88,11.86,4.53,10.00,125.00,10.00,125.00,0.916,27.9
41.596,TRACKING,231,81,11.91,4.17,10.00,125.00,10.00,125.00,0.920,27.8
41.632,TRACKING,233,74,12.01,3.81,10.00,125.00,10.00,125.00,0.920,27.8
41.669,TRACKING,234,68,12.07,3.50,10.00,125.00,10.00,125.00,0.916,27.7
41.706,TRACKING,239,58,12.32,2.99,10.00,125.00,10.00,125.00,0.905,27.7
41.743,TRACKING,242,48,12.48,2.47,10.00,125.00,10.00,125.00,0.915,27.6
41.780,TRACKING,245,42,12.63,2.16,10.00,125.00,10.00,125.00,0.913,27.5
41.816,TRACKING,249,37,12.84,1.91,10.00,125.00,10.00,125.00,0.913,27.5
41.853,TRACKING,253,27,13.05,1.39,10.00,125.00,10.00,125.00,0.906,27.5
41.890,TRACKING,260,17,13.41,0.88,10.00,125.00,10.00,125.00,0.911,27.5
41.926,TRACKING,270,17,13.92,0.88,10.00,125.00,10.00,125.00,0.917,27.5
41.961,TRACKING,286,22,14.75,1.13,10.00,125.00,10.00,125.00,0.902,27.6
41.997,TRACKING,298,23,15.37,1.19,10.00,125.00,10.00,125.00,0.910,27.6
42.033,TRACKING,313,24,16.14,1.24,10.00,125.00,10.00,125.00,0.907,27.7
42.070,TRACKING,318,24,16.40,1.24,10.00,125.00,10.00,125.00,0.901,27.6
42.106,TRACKING,325,22,16.76,1.13,10.00,125.00,10.00,125.00,0.914,27.6
42.143,TRACKING,332,15,17.12,0.77,10.00,125.00,10.00,125.00,0.917,27.6
42.179,TRACKING,335,13,17.27,0.67,10.00,125.00,10.00,125.00,0.909,27.6
42.216,TRACKING,340,8,17.53,0.41,10.00,125.00,10.00,125.00,0.910,27.5
42.252,TRACKING,339,5,17.48,0.26,10.00,125.00,10.00,125.00,0.906,27.5
42.289,TRACKING,341,2,17.58,0.10,10.00,125.00,10.00,125.00,0.904,27.5
42.326,TRACKING,343,0,17.69,0.00,10.00,125.00,10.00,125.00,0.905,27.4
42.363,TRACKING,341,-2,17.58,-0.10,10.00,125.00,10.00,125.00,0.905,27.4
